dnu,numax,eps,d02,alpha,env_height,env_width,mode_width,teff,bp_rp
1.391422089787988,2.6033634280337523,1.199201305671448,0.33618053859275904,-2.271884025124472,1.4387400993215762,1.742738123666072,-0.48517862269760087,3.6968174403490526,1.3581388448966167
1.3915597195092324,2.6022027896475888,1.1959078123461622,0.34489667584808825,-2.308206908551457,1.4458108313237663,1.7365061631655356,-0.5334522396578771,3.6857919252713267,1.1980001769028217
1.3909958754071892,2.6018198205408503,1.2164592168608446,0.32852034484155085,-2.2913123481421978,1.4397603591316719,1.7322625519586459,-0.49711938442391523,3.6978090670494628,1.1522851803210752
1.3897791934046508,2.586757268489233,1.2584491899926247,0.33283182794940586,-2.284445732999676,1.3467492225026532,1.6824215689166493,-0.5124263557921473,3.69404575664813,1.2845418640733097
1.389393924682124,2.5840906613002335,1.275364458256772,0.33765901883334404,-2.403223964460124,1.3650738181704938,1.736173511590861,-0.4394465240003684,3.689043923103188,1.2605614204325373
1.3910270166205605,2.6012676339793708,1.2144021173209794,0.33837370771939956,-2.2565543292525527,1.5211812689136666,1.7178991023360572,-0.5245142225900398,3.6934771354654603,1.2945653648588962
1.3911610345213954,2.6012803684159227,1.2116010431690476,0.353258312348787,-2.3428075643953132,1.3817596444513818,1.7235225015254056,-0.4946288247659367,3.6915756461578018,1.1228055836980968
1.3913109045075271,2.603696728301779,1.203948426790281,0.3415933451448993,-2.3020891315970418,1.4307402081732388,1.7567161664551623,-0.4988795462774715,3.6980681891210523,1.2670654071533265
1.391326845766379,2.6015198026284456,1.2020621192786556,0.338358742762065,-2.2805471070751677,1.4894569997832847,1.7242810022247335,-0.5225721684857729,3.6908848429335053,1.4082124429778413
1.3910796015786362,2.6018493566521554,1.2126884746556281,0.33151606052587046,-2.2664817820489085,1.3830301455953076,1.7215305899625872,-0.4639988540078709,3.6997450075049465,1.2670773238308088
1.3912336770186102,2.6018722197073876,1.2061755239917533,0.33637728166322856,-2.2595036289264843,1.5027928487711837,1.7274442533822956,-0.5265911889597302,3.6930338087338144,1.1154696585049397
1.3911650711067973,2.6029970864590415,1.2087117832952472,0.33412279608638246,-2.248937911809478,1.4541378035906263,1.7621115123125652,-0.5221729501222242,3.6885580106783578,1.2907666145064822
1.3893558708824076,2.5820470559460493,1.2741052646063984,0.3253531423224883,-2.3189263692427735,1.3699951733982552,1.7186203883084346,-0.5033345288161496,3.6905669264795815,1.2357233504581568
1.391445341569832,2.6019058551203433,1.1990059230481966,0.32661903212380833,-2.3052387990765197,1.494034647243053,1.7291292387684614,-0.5015874556530419,3.697668908077411,1.1783894642713497
1.3912171295829285,2.6013530551057826,1.2075870262121613,0.33240333786934884,-2.2708768949953626,1.422949296519707,1.680555552046674,-0.431670851170538,3.6875106122817165,1.280282116129888
1.3914725167055941,2.6030440709484846,1.1972918859915738,0.34444706155871446,-2.2582727588259988,1.425648905852467,1.7094143624200029,-0.461516463917203,3.6949514759394537,1.1808731695988817
1.391307229447641,2.6033556602944192,1.203358378106371,0.3269828008256364,-2.2911051872792574,1.4057651992456148,1.7588798283878326,-0.5018812427326815,3.68978323486748,1.2295665023098676
1.389522177029381,2.585924018863546,1.270517572823762,0.3363779218022945,-2.4121301616111985,1.4155141199504582,1.7445442667282154,-0.5317800693983286,3.689314362422517,1.414302598116503
1.3897404464828917,2.5887564473468445,1.2607327001327542,0.31646445080519764,-2.337919465078451,1.4461201638039225,1.6616809832552728,-0.48914799695296657,3.6923165873530097,1.1714644790593505
1.391445669839489,2.602271168359348,1.198783694807654,0.3287039048503257,-2.2669837376844733,1.4691189254918735,1.7280035693180371,-0.5046082466351325,3.687078639933901,1.294002746147858
1.3910172550377542,2.6010265423883405,1.2145074461797558,0.31857891119460224,-2.253849258799622,1.4166874528892044,1.737608437885917,-0.4621751238687796,3.696320970484363,1.1486679571904383
1.3913881990612351,2.6023918241972575,1.2007328450061527,0.3375997638555372,-2.2634068983283058,1.3292616171586045,1.7110704460147688,-0.420412885622114,3.6871932490194967,1.1592548004544971
1.3913325786977868,2.603012184353187,1.205586047393654,0.3354274873550939,-2.3352433558656194,1.3533332877919493,1.761530457858675,-0.45340014286768915,3.696936038650025,1.2573519890689686
1.3886348232886523,2.574025663524654,1.300299158558365,0.32280015182625105,-2.3142548640889835,1.2781285598680934,1.7209848090486684,-0.45036286957590593,3.687420180758332,1.163298538266563
1.3911530093095688,2.601187197688349,1.2117897770293438,0.33222092498378625,-2.2736109628065653,1.3885137474999443,1.6747308311095876,-0.472210529265285,3.688646329706912,1.2167447301151944
1.391061640723345,2.6009622438711895,1.2141021093849416,0.33801772154996984,-2.276278847523981,1.4914756945089822,1.729444302708862,-0.4972624588730351,3.6934891729734134,1.161489207137453
1.3890839630671212,2.5810490743835253,1.2847190948837581,0.3362847898239371,-2.395186551958617,1.3246086083456852,1.7163799688841028,-0.46777727020054893,3.6916494734366543,1.1629349718209738
1.391090121476705,2.602348727597876,1.2121835730775021,0.3275010047336399,-2.291601921954767,1.4256703450056964,1.726165783970971,-0.49159954702875536,3.693308014698934,1.1818462033641775
1.3912521939456963,2.6018800815241594,1.2076689124940005,0.33987724004300807,-2.345297072425045,1.5138754161363983,1.7106067645155574,-0.5323566336288471,3.6969954474111497,1.2840541877104852
1.3911675408402897,2.601387309890064,1.208894133250285,0.3323027182337022,-2.2831456613097356,1.376800536943097,1.7851775932469403,-0.4641907476569498,3.694207962803316,1.3124934164851385
1.3914106014535153,2.6035817654266813,1.198949446886643,0.32141025054155326,-2.23197436235111,1.2585625255274397,1.7056028412089856,-0.3768039772107643,3.6945037470360034,1.186955314071579
1.3914707214000077,2.6042178743572344,1.1973250894493723,0.320625481797581,-2.291855774934253,1.324035545702214,1.7843674558809886,-0.44040978825472304,3.684475889389448,1.15374128927952
1.3893862774707808,2.5806263493241883,1.2760326968233477,0.32160584628596717,-2.425721899212869,1.3601548062107658,1.6920484977309966,-0.4901141442611893,3.6909858046280695,1.2342602298832903
1.3914021774629854,2.6016894237024,1.1988170256439727,0.3309195304170935,-2.2597858763104206,1.3949414830284679,1.715074813869638,-0.4830001401794687,3.687446303426387,1.1343544156069318
1.3910080296094474,2.6022129436550974,1.215491171775428,0.32940169112398987,-2.2912568667644426,1.3407179735558714,1.7135140668644466,-0.44776964189508006,3.6940972677852626,1.2472996460078423
1.3913614990965344,2.6015592190504777,1.1998848199644858,0.3279153145513359,-2.239030902931797,1.3582006358188778,1.7256862989962487,-0.4505399389900644,3.6944462833109197,1.2327400867714484
1.3890143675146083,2.581028817974716,1.2892975188151325,0.3229862759160486,-2.3698840685575036,1.2907498063715737,1.754789653881247,-0.45450386293588196,3.6911596527894326,1.219670684973941
1.3899247377662751,2.592040690568265,1.2557946966155835,0.330424685606121,-2.372735091906018,1.4537184976191604,1.7026115140759268,-0.5175944238440734,3.6936142603129003,1.1641791508350703
1.3912123144354926,2.6010193508867387,1.207948876169949,0.31545568541503155,-2.2456599171088762,1.452447495584376,1.7940185274817377,-0.5034691035033334,3.6884463457698833,1.2658519903820944
1.3913422625656626,2.6031002839367052,1.202648975890702,0.3349820465583459,-2.3062182958217923,1.323688098267074,1.7550396673726147,-0.4529274185305916,3.6877572550681066,1.11209812460379
1.3912576456077725,2.6018987262754103,1.2068098065506885,0.3219050757858346,-2.2663686311584965,1.5243295287431695,1.713624829419514,-0.5396101593771443,3.6909810529482328,1.2461183253483619
1.3916597972400446,2.6045786666232074,1.190831043802854,0.32797595790565837,-2.304039135837678,1.5085059851721512,1.6827428651090124,-0.5196782347298059,3.6930935276474672,1.359629445853476
1.3910800970785548,2.60221275471206,1.2130454612992194,0.3387351622468038,-2.300378396656892,1.4654923807113582,1.6881887352662728,-0.48222622508166885,3.690467858708952,1.2291315673476046
1.3910521210366211,2.6026127518945725,1.2140673346821433,0.3324993004041784,-2.2439253742372465,1.4525806639441992,1.8108903095055155,-0.5413519839552638,3.696075988126731,1.198903953789424
1.3913356428847676,2.6011464508182622,1.2019896794381808,0.3328371103008184,-2.286749480283863,1.5322288235339998,1.766789788643162,-0.5496388046443249,3.698465292164847,1.1388238884083328
1.3914519962746872,2.6040151985058144,1.1974734017047182,0.33211419793665836,-2.254878303898549,1.547202063677932,1.712063148043529,-0.5059242915979835,3.68800246815873,1.1354288367029675
1.3913902771459477,2.6013110323646447,1.2012531947610707,0.33819404384592744,-2.26131916931257,1.5383996331179788,1.7112419320405627,-0.531956725545422,3.6921071630733344,1.2174272682528204
1.3913812269599157,2.60322687565727,1.2026312695088321,0.33873862230754703,-2.3165851774263664,1.3535489767117777,1.7243462656486737,-0.4554063804134296,3.698783601329514,1.2207425233417295
1.3913587348180672,2.601656767526231,1.2025634510833676,0.34423318877281855,-2.291753485145408,1.5309936321053472,1.706945886208584,-0.5128710162475809,3.6861263860639446,1.1350284961845987
1.3910837890665204,2.601056783374745,1.2106112529952113,0.3292150645788931,-2.229470096705916,1.4369513495564519,1.7248008386060876,-0.42318642533396,3.694364575921201,1.2847256189099248
1.3916500687371496,2.6045786837536204,1.191249877575818,0.3398295781458265,-2.295636972668522,1.4327891174803344,1.7101105820002336,-0.4962372454992934,3.69022234781536,1.3426689200735882
1.3914232389826773,2.6010156780917497,1.2020892796741307,0.3366313172724978,-2.303347170315927,1.4604121477458212,1.7263664424344807,-0.5109158109649373,3.6903510670546233,1.1130604713325574
1.3910776110938337,2.6023431219688193,1.2131976684603032,0.3236523796684155,-2.3019072763494415,1.3409282480146048,1.72892074703934,-0.43368732871995797,3.7012414140134853,1.0906229700298973
1.389772212996306,2.585895237474308,1.258755322796871,0.33118461480510747,-2.252176271796092,1.3291848486154827,1.6590429940242462,-0.5005247270687141,3.694889754728052,1.2273823370930093
1.3895041793016396,2.5851848932657764,1.2713427860098148,0.33845008484391415,-2.4012992528146384,1.3582669322199366,1.736216350850519,-0.43772540686106926,3.6900088109644273,1.2581965111118023
1.3911216797022865,2.601291769206503,1.2104743192511294,0.3432139094207268,-2.2584624852662536,1.5402557704137834,1.7156590136207428,-0.524887009260899,3.6879061976620156,1.2371819572289553
1.3911203871700177,2.6011502705586595,1.212623860681712,0.3470256332324486,-2.3156004731641175,1.4266283075463986,1.7259442374708456,-0.4957058562613734,3.6923581879096044,1.1386253517856624
1.3912923909435597,2.603346728683254,1.2053963318104515,0.34532509428738806,-2.326159996276539,1.5048544291225099,1.7313705786155031,-0.524700817356568,3.7007931948501986,1.269984205616062
1.3912699757643292,2.6014262026480286,1.2051771866132956,0.33882536297595034,-2.3010489815509203,1.4986354492236198,1.7226511308007653,-0.5305425242653375,3.692527962338335,1.3368576354923272
1.3912126202820707,2.6017376917681694,1.2076733579804337,0.33218054019649207,-2.25821059619828,1.4184098494034982,1.7335803727009564,-0.47772232599302666,3.7021841037511067,1.388052528543803
1.3911737569946065,2.6018560389502814,1.2085037769238707,0.3369986610650558,-2.27319390313382,1.481658827778513,1.7202059422831628,-0.513232270241088,3.694051291550272,1.120322700136037
1.391234288964792,2.6014645422187272,1.2061309004058822,0.33483278399980265,-2.2723400352110703,1.465861858139798,1.7648279501511934,-0.5217155855493604,3.688994252599357,1.2631426761542708
1.3892337829728838,2.5788779013812704,1.277547073653025,0.3197918056996825,-2.2856879050450094,1.385892634838451,1.7103945549974344,-0.5246199922481087,3.6907881251402297,1.324995755577371
1.3914235198644238,2.601876997288937,1.2003633473842275,0.32410950654800413,-2.315181710965995,1.5191868067028345,1.7104738558672123,-0.5076320319940232,3.70076168352566,1.217440229046649
1.3912704088367331,2.6012839872667928,1.205166264008789,0.331487661938134,-2.2943294403163033,1.430053060411892,1.6919976837257535,-0.444473283478445,3.687710296576222,1.2223372975510487
1.391313744752435,2.6011000330237946,1.2039123406400296,0.3275251371466877,-2.2631568956077133,1.460913504674961,1.7144307597723942,-0.4775916198942324,3.692805927322533,1.2202536397216472
1.3913042021908748,2.6033089221546155,1.2036754031541705,0.3286618839936961,-2.291178952136486,1.3881633937527313,1.7533156420299079,-0.4870602142381413,3.691181462247593,1.2190382120615755
1.389527108003519,2.5868870266179402,1.269675733611619,0.33541691794487716,-2.387488350003479,1.375198172379795,1.7419341957871477,-0.5099601429432965,3.6917883671429004,1.457046022455696
1.3897533380479705,2.588951381202483,1.2594880226801073,0.31035409689811216,-2.3289353332535727,1.4415937817434383,1.6519574835022974,-0.5030254834726708,3.6931781275963176,1.194101501059403
1.3914461735763581,2.601208099722363,1.199171913656115,0.3294935924264508,-2.2777323088098878,1.5299783594859018,1.6850499661606546,-0.5247145650304397,3.692172421429342,1.3340001766374396
1.3910314769898715,2.6012297854687443,1.2140173183132972,0.3207526844143519,-2.255526743276798,1.430345618354383,1.7357126755002106,-0.4710198861396147,3.6962262222877,1.1191477616814665
1.391073154644269,2.6026273230477073,1.2130232599581705,0.33607279282054187,-2.2857952364419307,1.2654683903104624,1.7243975013217936,-0.3899365171580848,3.6863135513868714,1.0703180241722259
1.3912644290424423,2.603640895798777,1.207716681378593,0.3301245248322585,-2.302537031455252,1.439577427210135,1.7242072358266871,-0.48472675238449725,3.6984065982604672,1.1679695500697564
1.3892479804778275,2.579873669070977,1.2784333486446484,0.3189213558823356,-2.305731256430476,1.390596073557892,1.7180896700770585,-0.4949382858316397,3.688748239100436,1.1509403601799473
1.391366466703436,2.6017442321803252,1.2029512543916971,0.32047322414514745,-2.2790652203578436,1.4286349580969935,1.7045367320346279,-0.49594297585357217,3.6903253085630676,1.270599189104377
1.391061640723345,2.6009622438711895,1.2141021093849416,0.33801772154996984,-2.276278847523981,1.4914756945089822,1.729444302708862,-0.4972624588730351,3.6934891729734134,1.161489207137453
1.3896767382646429,2.5868412938712044,1.2631771114552839,0.3334870752130198,-2.368039640022812,1.367425692670887,1.7202082727527268,-0.48171750339548747,3.694028286712399,1.2153569632230752
1.3914166673649826,2.603715352810312,1.199222978124854,0.31949041216657464,-2.2895574179297706,1.4489261567703782,1.714101433424689,-0.5020893550230219,3.691599349146587,1.1683029123005946
1.39131780451206,2.6022698145984275,1.2054658514815368,0.3379768159999755,-2.3526291302060245,1.4776334657058172,1.6921252297886968,-0.5099071319689583,3.69847614124342,1.3410950111764461
1.3911440129562693,2.6010741295861344,1.2098817103222463,0.3344146987866817,-2.280155375145034,1.4190810439451618,1.7680072802424756,-0.476522579714885,3.6939420050981306,1.3647568803775587
1.3913317236084022,2.6026117802663506,1.2025401707567345,0.3283781691224894,-2.2629368864842814,1.3270680779956472,1.7149823265941788,-0.4229014573402148,3.6962282140296194,1.1713888607940701
1.3913177346260373,2.6031514915894323,1.2026158647501,0.3253056682109422,-2.2735899792882006,1.3525450774564693,1.757448463582715,-0.45109081732530376,3.6878345464457336,1.1924761852384418
1.3894941526308313,2.5811675905546143,1.2723085921800894,0.3215431370618795,-2.435078762605342,1.4192051144524904,1.6705800780288445,-0.518430528507024,3.691375114749849,1.2787219954511135
1.3913626227601916,2.6011556543297845,1.2000368635001892,0.3282207916282784,-2.224814071235471,1.4210479540124454,1.7263329533714658,-0.4960829538497012,3.684333198005955,1.129355974634911
1.3910640857102539,2.601471299553889,1.2123283751525185,0.3250834744686067,-2.2843428457596144,1.4017635247444078,1.7317690373564625,-0.4712147641337407,3.694156971551914,1.2281149166186813
1.3913603055645092,2.601966873619742,1.1994126231737208,0.3285845202339641,-2.218374992764972,1.3604431896300428,1.741572482695867,-0.4585449559843362,3.6945235668475003,1.2560743618943178
1.389430899295177,2.5834865994602834,1.2712781946862812,0.32219135023507045,-2.2897912336949835,1.3229928639863147,1.7240944708222574,-0.4579799309752187,3.692126124107024,1.3477547251195445
1.3910702789017393,2.6029105228942404,1.2133400916813766,0.3339928190384218,-2.3186816349346797,1.4443996666669208,1.7218015636161883,-0.4937088473789847,3.6949213247590706,1.2371638304757002
1.3912194075197368,2.6015173187151603,1.2079253658110012,0.3266926499330452,-2.265465928053141,1.4490576421632597,1.759215088785488,-0.49590187733790714,3.6925826298038777,1.2265586649377471
1.3911663404949535,2.601624564385884,1.210832033098741,0.34220771254032595,-2.3006935558835897,1.406964757409233,1.747109240179356,-0.4836926003731489,3.6900486048488697,1.1679234291942546
1.3911034162080578,2.601413792437387,1.2129108940006192,0.323020499332672,-2.279573408638756,1.4455969246698421,1.7036546332915803,-0.48544141154628395,3.6864701813997858,1.2288879720552184
1.3912166771806582,2.601112507985238,1.2084116503936968,0.33649594326296883,-2.2708472859228443,1.5327146764716872,1.6981835050375873,-0.5150475241096014,3.6964261198897344,1.2840943882279627
1.3911134457086152,2.603237022304159,1.2120735043973478,0.3280631162409775,-2.301360059114695,1.4181497956788112,1.6961817741438805,-0.45575684139680894,3.692055906049152,1.179326219421288
1.3911097682115803,2.602276108310178,1.2119169367665767,0.32320822701469915,-2.246786746326727,1.4534506987745146,1.777980905858454,-0.5294358497389489,3.6974860014318116,1.1805493504958713
1.3912802408396572,2.6014241921377117,1.2048796572535279,0.3312575783647804,-2.2834533606025618,1.4898397418678344,1.7427992557263134,-0.5175302953283113,3.696264548331871,1.2108726552801077
1.3913705831035488,2.6028421754636426,1.2005104052589632,0.3343027523896052,-2.2571437679328588,1.4908876409534824,1.7206748925344155,-0.49720285970098127,3.689079139618939,1.141710325202203
1.3913106802715636,2.6011943113708775,1.2033424027671744,0.33915363188458253,-2.2616667458531063,1.510500553713781,1.6846179634265852,-0.5137139752085237,3.691916428087841,1.2471616655949784
1.3912867547292498,2.60266312881668,1.2057644758471022,0.33987159956434365,-2.3161788360744673,1.403475687495161,1.7359622268581947,-0.47379189425502255,3.695696889967698,1.1424997661928837
1.3913070319050267,2.601674360024804,1.2038515802608867,0.34114167336417944,-2.2778622982502363,1.5075595338967658,1.7233439517145643,-0.5081666085516747,3.6876171823392747,1.146974907805709
1.3910202779939735,2.6016392884545074,1.2163370556142492,0.331036286971886,-2.291400400619141,1.4390337188367246,1.709943594380444,-0.44876959065836713,3.692315485599811,1.1133940235048636
1.3914381492709997,2.603822181070402,1.1989040612829864,0.33530826352051313,-2.292678015104997,1.3628943837104939,1.7206528007017647,-0.4505224133982046,3.6931017739104606,1.3083833943694259
1.3915119874881812,2.6020341708024506,1.1973198838261636,0.3427964857846399,-2.3186847695597352,1.3242664045388581,1.7563554640291916,-0.48677076316648205,3.6931736682229395,1.1834658121329256
1.3913386290004315,2.603099334095432,1.2024551001072896,0.3226777751257933,-2.3086318583763936,1.3934570959088415,1.7518693484151802,-0.47327901186116345,3.69633907463115,1.0732996306991904
1.3895784481312492,2.58468252400492,1.2660058207750655,0.33099466339141637,-2.2996644301671263,1.3377523133544733,1.678395771739479,-0.48463912949650406,3.6940963355818384,1.225302060167149
1.390173989614731,2.592181886394352,1.2457551622149565,0.33592582210689476,-2.3535817648340087,1.3985198437752924,1.6988403536852357,-0.4703913452130162,3.692835777779917,1.30631080501144
1.3911972315863448,2.6019872735293057,1.2085172598359317,0.3469714289863565,-2.3004940538952896,1.4623619141152422,1.744805725361986,-0.47891029052273754,3.695322107878727,1.223265680586843
1.3912186668042783,2.6055361756428606,1.2093830393917293,0.3524109150873381,-2.316034991549753,1.4216005142958559,1.7293332390715768,-0.4981373432941343,3.6971231977683505,1.0965469943233364
1.3913037582695054,2.6022138978606444,1.2035942367538055,0.3346305147850124,-2.3042847117317735,1.534584275479347,1.7455136490215764,-0.5366937350195709,3.697080622039061,1.2896750201872706
1.3912892273411637,2.6016967474996218,1.2038694218446013,0.3372722911319196,-2.306369859026137,1.4673254223513132,1.7283319497775127,-0.5200969682966388,3.689073694004482,1.2928182128125778
1.3909555406029326,2.601202081795873,1.217270236020037,0.33742182380085617,-2.26861559590308,1.4205458184392676,1.7302513679861644,-0.4854358292202618,3.701073418700693,1.3915669826937873
1.3911072616173057,2.6013738565266094,1.210531614154054,0.3367940667333156,-2.248833634799274,1.4676009696778778,1.7095118817818058,-0.4873928035468291,3.696128999996399,1.0971313318495477
1.3911897702781795,2.601177868386439,1.2075223290179333,0.330098052712561,-2.2559461162833165,1.4461736069114488,1.7761322538123,-0.519872597847735,3.6897289711246724,1.292286951609959
1.3893808176045441,2.5817142344630177,1.2729756795654243,0.32459444560199036,-2.318568735720477,1.370385806773135,1.7189384936033874,-0.5068594358448607,3.692205546726293,1.2897141015524756
1.3914433663505155,2.602314985353473,1.2006492726871778,0.340977064209294,-2.338327489979152,1.4108144583505051,1.7316563825529618,-0.48386286007889234,3.7032947336433795,1.1897155785390319
1.3911510466596984,2.6017220923173574,1.2077541142665245,0.31330833672283986,-2.2328643242479744,1.4847060892106594,1.703246692122167,-0.48501870256613167,3.6895668152953474,1.2929087295589585
1.3913244166202836,2.6010860974395755,1.2030029268088052,0.3249726051055103,-2.256130364404915,1.4242791893076203,1.7349250743252578,-0.45714741575988754,3.691916595556932,1.1333133051231807
1.3912006955029144,2.60167310954798,1.2084895372224718,0.32286104686536005,-2.314353663429145,1.4363248434065374,1.7593852306944524,-0.5199778925998367,3.6876137095217247,1.2311928329509914
1.3895326504918173,2.5884160719554328,1.2691446529122723,0.3379835922235726,-2.343702713570955,1.3599263501025123,1.7464010544843263,-0.4931510043370698,3.692913877971778,1.3842810964493455
1.3911645087318147,2.6034919599884256,1.209907156816874,0.32956045558753627,-2.3372147163245343,1.435331317614351,1.674358495194427,-0.4778749265639137,3.697673379293693,1.176397349352178
1.3915189285979364,2.6013175663683024,1.1971096153246175,0.32419449440451137,-2.292941257273328,1.4875827551183907,1.7078408632547393,-0.5052136817214609,3.6944015466325,1.3891455668010688
1.3911137703897702,2.60198485839273,1.2120984050287196,0.31162163167871626,-2.2876941328175926,1.3646719230242987,1.7073885636444803,-0.45357055772626514,3.699040010058605,1.131555558480919
1.39114329209759,2.601271496563518,1.2096804892304172,0.32675876307461155,-2.2521766898215607,1.2701828344814448,1.751724359027137,-0.37677492597254003,3.687567628409293,1.2043246898920215
1.3912884349988546,2.6032491145783294,1.2060870949405054,0.3280372050216712,-2.29660981665643,1.4440436219397181,1.723477756333049,-0.48466451669426563,3.6953910176186686,1.2168978073627488
1.3891087170225567,2.5823766608562106,1.284205186585386,0.32544083187124284,-2.3363125304680965,1.3948860343897163,1.721652587427496,-0.5006481039228363,3.6913018842957337,1.1177243547263183
1.3913546835351507,2.6026208592324833,1.2040293731552025,0.3372764974237396,-2.301997126943914,1.4067622934454496,1.6571875305373247,-0.47569880919208773,3.691363018124093,1.221623491079629
1.3910481260971579,2.6012508013824225,1.2149813736188337,0.33992119193970294,-2.284046523237649,1.501185910610444,1.7320788166373076,-0.5042928295408318,3.6940313918837795,1.1662110342732
1.3896007640271186,2.5848779895760345,1.2656025956092842,0.33460944785646335,-2.3888279362001827,1.344100580298166,1.7207633714830022,-0.48199175171480707,3.6963791891881237,1.1398702004523718
1.3914896551906437,2.6045419605518823,1.1971792418487646,0.3104995162899415,-2.3019109090500915,1.4255778594538486,1.7413230754068623,-0.48283292972488534,3.691150965167798,1.1714031629971844
1.391445723008166,2.6020347980331358,1.200126136998367,0.34271986916056313,-2.332707061611888,1.479127668079946,1.721069748164688,-0.48548494233919326,3.698303833950845,1.2673955500711203
1.3911506508124833,2.6011301443700487,1.209382819343727,0.3342818167005913,-2.2968453616159445,1.3947779248746492,1.7908409372249792,-0.4621635337341852,3.6911857805137482,1.3813830688037005
1.3913548814990575,2.603170653362762,1.2028229341019865,0.3384958620881731,-2.2893403256784493,1.3380618217376994,1.7062158459698422,-0.43188969702532076,3.6959583707598926,1.1989535588077695
1.3910280717746941,2.60191876764214,1.2141558868373623,0.3206515924865831,-2.2970129971605697,1.3183929598772737,1.7637866740178552,-0.450929488876082,3.6885663921953937,1.2455469712995275
1.3896943925715108,2.581406930053552,1.2657352212747808,0.3345074113694376,-2.4335694199489795,1.4363459465915993,1.673620144003034,-0.5309391027714332,3.693014523452111,1.2292356386074066
